rpm,torque,efficiency
0.000000,71.836731,0.815417
161.958572,71.836731,0.815409
323.917145,71.836731,0.815334
485.875702,71.836731,0.815211
647.834290,71.836731,0.815045
809.792847,71.836731,0.814842
971.751404,71.836731,0.814605
1133.709961,71.836731,0.814338
1295.668579,71.836731,0.814042
1457.627075,71.836731,0.813721
1619.585693,71.836731,0.813377
1781.544312,71.836731,0.813011
1943.502808,71.836731,0.812628
2105.461426,71.836731,0.812231
2267.419922,71.836731,0.811823
2429.378418,71.836731,0.811410
2591.337158,71.836731,0.810996
2753.295654,71.836731,0.810590
2915.254150,71.836731,0.810198
3077.212891,71.836731,0.809828
3239.171387,71.836731,0.809491
3401.129883,71.836731,0.809194
3563.088623,71.836731,0.808949
3725.047119,71.836731,0.808763
3887.005615,71.836731,0.808643
4048.964111,71.836731,0.808596
4210.922852,71.836731,0.808624
4372.881348,71.836731,0.808726
4534.839844,71.836731,0.808896
4696.798340,71.836731,0.809125
4858.756836,71.836731,0.809396
5020.715820,71.836731,0.809689
5182.674316,71.836731,0.809978
5344.632812,71.836731,0.810232
5506.591309,71.836731,0.810418
5668.549805,71.836731,0.810498
5830.508301,71.836731,0.810437
5992.467285,71.836731,0.810197
6154.425781,71.836731,0.809747
6316.384277,71.836731,0.809058
6478.342773,71.836731,0.808108
6640.301270,71.836731,0.806882
6802.259766,71.836731,0.805374
6964.218262,71.836731,0.803587
7126.177246,71.836731,0.801532
7288.135742,71.836731,0.799230
7450.094238,71.836731,0.796706
7612.052734,71.836731,0.793993
7774.011230,71.836731,0.791127
7935.969727,71.836731,0.788147
8097.928223,71.836731,0.785091
8259.886719,71.836731,0.781998
8421.845703,71.836731,0.778901
8583.803711,71.836731,0.775830
8745.762695,71.836731,0.772812
8907.721680,71.836731,0.769867
9069.679688,71.836731,0.767008
9231.638672,71.836731,0.764245
9393.596680,71.836731,0.761581
9555.555664,71.836731,0.759017
0.000000,73.469391,0.814752
161.958572,73.469391,0.814728
323.917145,73.469391,0.814635
485.875702,73.469391,0.814492
647.834290,73.469391,0.814303
809.792847,73.469391,0.814075
971.751404,73.469391,0.813811
1133.709961,73.469391,0.813514
1295.668579,73.469391,0.813185
1457.627075,73.469391,0.812828
1619.585693,73.469391,0.812445
1781.544312,73.469391,0.812038
1943.502808,73.469391,0.811611
2105.461426,73.469391,0.811166
2267.419922,73.469391,0.810708
2429.378418,73.469391,0.810240
2591.337158,73.469391,0.809769
2753.295654,73.469391,0.809299
2915.254150,73.469391,0.808839
3077.212891,73.469391,0.808395
3239.171387,73.469391,0.807976
3401.129883,73.469391,0.807590
3563.088623,73.469391,0.807245
3725.047119,73.469391,0.806949
3887.005615,73.469391,0.806709
4048.964111,73.469391,0.806529
4210.922852,73.469391,0.806412
4372.881348,73.469391,0.806356
4534.839844,73.469391,0.806357
4696.798340,73.469391,0.806406
4858.756836,73.469391,0.806491
5020.715820,73.469391,0.806592
5182.674316,73.469391,0.806687
5344.632812,73.469391,0.806751
5506.591309,73.469391,0.806753
5668.549805,73.469391,0.806664
5830.508301,73.469391,0.806450
5992.467285,73.469391,0.806082
6154.425781,73.469391,0.805531
6316.384277,73.469391,0.804773
6478.342773,73.469391,0.803788
6640.301270,73.469391,0.802565
6802.259766,73.469391,0.801097
6964.218262,73.469391,0.799387
7126.177246,73.469391,0.797446
7288.135742,73.469391,0.795288
7450.094238,73.469391,0.792938
7612.052734,73.469391,0.790422
7774.011230,73.469391,0.787772
7935.969727,73.469391,0.785020
8097.928223,73.469391,0.782199
8259.886719,73.469391,0.779342
8421.845703,73.469391,0.776478
8583.803711,73.469391,0.773633
8745.762695,73.469391,0.770828
8907.721680,73.469391,0.768081
9069.679688,73.469391,0.765404
9231.638672,73.469391,0.762805
9393.596680,73.469391,0.760288
9555.555664,73.469391,0.757851
0.000000,75.102043,0.814076
161.958572,75.102043,0.814041
323.917145,75.102043,0.813936
485.875702,75.102043,0.813778
647.834290,75.102043,0.813573
809.792847,75.102043,0.813327
971.751404,75.102043,0.813043
1133.709961,75.102043,0.812724
1295.668579,75.102043,0.812371
1457.627075,75.102043,0.811988
1619.585693,75.102043,0.811577
1781.544312,75.102043,0.811139
1943.502808,75.102043,0.810678
2105.461426,75.102043,0.810198
2267.419922,75.102043,0.809700
2429.378418,75.102043,0.809190
2591.337158,75.102043,0.808671
2753.295654,75.102043,0.808150
2915.254150,75.102043,0.807633
3077.212891,75.102043,0.807125
3239.171387,75.102043,0.806635
3401.129883,75.102043,0.806168
3563.088623,75.102043,0.805733
3725.047119,75.102043,0.805336
3887.005615,75.102043,0.804982
4048.964111,75.102043,0.804676
4210.922852,75.102043,0.804419
4372.881348,75.102043,0.804211
4534.839844,75.102043,0.804048
4696.798340,75.102043,0.803923
4858.756836,75.102043,0.803823
5020.715820,75.102043,0.803735
5182.674316,75.102043,0.803640
5344.632812,75.102043,0.803514
5506.591309,75.102043,0.803335
5668.549805,75.102043,0.803075
5830.508301,75.102043,0.802708
5992.467285,75.102043,0.802209
6154.425781,75.102043,0.801553
6316.384277,75.102043,0.800720
6478.342773,75.102043,0.799694
6640.301270,75.102043,0.798465
6802.259766,75.102043,0.797028
6964.218262,75.102043,0.795384
7126.177246,75.102043,0.793543
7288.135742,75.102043,0.791517
7450.094238,75.102043,0.789327
7612.052734,75.102043,0.786993
7774.011230,75.102043,0.784544
7935.969727,75.102043,0.782005
8097.928223,75.102043,0.779405
8259.886719,75.102043,0.776770
8421.845703,75.102043,0.774124
8583.803711,75.102043,0.771491
8745.762695,75.102043,0.768887
8907.721680,75.102043,0.766328
9069.679688,75.102043,0.763823
9231.638672,75.102043,0.761379
9393.596680,75.102043,0.758999
9555.555664,75.102043,0.756683
0.000000,76.734695,0.813384
161.958572,76.734695,0.813341
323.917145,76.734695,0.813227
485.875702,76.734695,0.813059
647.834290,76.734695,0.812843
809.792847,76.734695,0.812585
971.751404,76.734695,0.812286
1133.709961,76.734695,0.811951
1295.668579,76.734695,0.811582
1457.627075,76.734695,0.811180
1619.585693,76.734695,0.810747
1781.544312,76.734695,0.810287
1943.502808,76.734695,0.809802
2105.461426,76.734695,0.809294
2267.419922,76.734695,0.808766
2429.378418,76.734695,0.808222
2591.337158,76.734695,0.807666
2753.295654,76.734695,0.807103
2915.254150,76.734695,0.806538
3077.212891,76.734695,0.805976
3239.171387,76.734695,0.805424
3401.129883,76.734695,0.804886
3563.088623,76.734695,0.804371
3725.047119,76.734695,0.803882
3887.005615,76.734695,0.803425
4048.964111,76.734695,0.803003
4210.922852,76.734695,0.802618
4372.881348,76.734695,0.802269
4534.839844,76.734695,0.801953
4696.798340,76.734695,0.801664
4858.756836,76.734695,0.801392
5020.715820,76.734695,0.801126
5182.674316,76.734695,0.800850
5344.632812,76.734695,0.800546
5506.591309,76.734695,0.800194
5668.549805,76.734695,0.799772
5830.508301,76.734695,0.799258
5992.467285,76.734695,0.798632
6154.425781,76.734695,0.797873
6316.384277,76.734695,0.796966
6478.342773,76.734695,0.795897
6640.301270,76.734695,0.794657
6802.259766,76.734695,0.793243
6964.218262,76.734695,0.791656
7126.177246,76.734695,0.789903
7288.135742,76.734695,0.787994
7450.094238,76.734695,0.785946
7612.052734,76.734695,0.783778
7774.011230,76.734695,0.781509
7935.969727,76.734695,0.779164
8097.928223,76.734695,0.776764
8259.886719,76.734695,0.774331
8421.845703,76.734695,0.771885
8583.803711,76.734695,0.769445
8745.762695,76.734695,0.767025
8907.721680,76.734695,0.764637
9069.679688,76.734695,0.762289
9231.638672,76.734695,0.759987
9393.596680,76.734695,0.757733
9555.555664,76.734695,0.755528
0.000000,78.367348,0.812671
161.958572,78.367348,0.812623
323.917145,78.367348,0.812503
485.875702,78.367348,0.812328
647.834290,78.367348,0.812104
809.792847,78.367348,0.811837
971.751404,78.367348,0.811529
1133.709961,78.367348,0.811183
1295.668579,78.367348,0.810801
1457.627075,78.367348,0.810385
1619.585693,78.367348,0.809938
1781.544312,78.367348,0.809462
1943.502808,78.367348,0.808958
2105.461426,78.367348,0.808429
2267.419922,78.367348,0.807878
2429.378418,78.367348,0.807308
2591.337158,78.367348,0.806723
2753.295654,78.367348,0.806126
2915.254150,78.367348,0.805521
3077.212891,78.367348,0.804914
3239.171387,78.367348,0.804309
3401.129883,78.367348,0.803711
3563.088623,78.367348,0.803125
3725.047119,78.367348,0.802557
3887.005615,78.367348,0.802008
4048.964111,78.367348,0.801483
4210.922852,78.367348,0.800983
4372.881348,78.367348,0.800507
4534.839844,78.367348,0.800053
4696.798340,78.367348,0.799616
4858.756836,78.367348,0.799189
5020.715820,78.367348,0.798762
5182.674316,78.367348,0.798322
5344.632812,78.367348,0.797855
5506.591309,78.367348,0.797345
5668.549805,78.367348,0.796775
5830.508301,78.367348,0.796127
5992.467285,78.367348,0.795384
6154.425781,78.367348,0.794531
6316.384277,78.367348,0.793553
6478.342773,78.367348,0.792442
6640.301270,78.367348,0.791189
6802.259766,78.367348,0.789792
6964.218262,78.367348,0.788252
7126.177246,78.367348,0.786574
7288.135742,78.367348,0.784768
7450.094238,78.367348,0.782845
7612.052734,78.367348,0.780821
7774.011230,78.367348,0.778712
7935.969727,78.367348,0.776537
8097.928223,78.367348,0.774314
8259.886719,78.367348,0.772060
8421.845703,78.367348,0.769791
8583.803711,78.367348,0.767522
8745.762695,78.367348,0.765265
8907.721680,78.367348,0.763029
9069.679688,78.367348,0.760820
9231.638672,78.367348,0.758644
9393.596680,78.367348,0.756503
9555.555664,78.367348,0.754395
0.000000,80.000000,0.811934
161.958572,80.000000,0.811882
323.917145,80.000000,0.811758
485.875702,80.000000,0.811578
647.834290,80.000000,0.811350
809.792847,80.000000,0.811076
971.751404,80.000000,0.810761
1133.709961,80.000000,0.810407
1295.668579,80.000000,0.810017
1457.627075,80.000000,0.809592
1619.585693,80.000000,0.809134
1781.544312,80.000000,0.808646
1943.502808,80.000000,0.808129
2105.461426,80.000000,0.807585
2267.419922,80.000000,0.807016
2429.378418,80.000000,0.806426
2591.337158,80.000000,0.805817
2753.295654,80.000000,0.805193
2915.254150,80.000000,0.804557
3077.212891,80.000000,0.803912
3239.171387,80.000000,0.803263
3401.129883,80.000000,0.802614
3563.088623,80.000000,0.801969
3725.047119,80.000000,0.801331
3887.005615,80.000000,0.800704
4048.964111,80.000000,0.800090
4210.922852,80.000000,0.799490
4372.881348,80.000000,0.798904
4534.839844,80.000000,0.798330
4696.798340,80.000000,0.797765
4858.756836,80.000000,0.797201
5020.715820,80.000000,0.796633
5182.674316,80.000000,0.796049
5344.632812,80.000000,0.795440
5506.591309,80.000000,0.794791
5668.549805,80.000000,0.794090
5830.508301,80.000000,0.793323
5992.467285,80.000000,0.792476
6154.425781,80.000000,0.791538
6316.384277,80.000000,0.790498
6478.342773,80.000000,0.789348
6640.301270,80.000000,0.788082
6802.259766,80.000000,0.786698
6964.218262,80.000000,0.785197
7126.177246,80.000000,0.783582
7288.135742,80.000000,0.781862
7450.094238,80.000000,0.780046
7612.052734,80.000000,0.778145
7774.011230,80.000000,0.776174
7935.969727,80.000000,0.774145
8097.928223,80.000000,0.772074
8259.886719,80.000000,0.769974
8421.845703,80.000000,0.767857
8583.803711,80.000000,0.765736
8745.762695,80.000000,0.763619
8907.721680,80.000000,0.761514
9069.679688,80.000000,0.759426
9231.638672,80.000000,0.757358
9393.596680,80.000000,0.755313
9555.555664,80.000000,0.753291
